id,CIE_10_Id,CIE10_DESC
4,S83.6,Esguinces y torceduras de otras partes y las no especificadas de la rodilla 
4,S85.8,Traumatismo de otros vasos sanguíneos a nivel de la pierna 
4,S86.8,Traumatismo de otros tendones y músculos a nivel de la pierna 
4,S87.8,Traumatismo por aplastamiento de otras partes y de las no especificadas de la pierna 
4,S89.8,"Otros traumatismos de la pierna, especificados "
4,S90.3,Contusión de otras partes y de las no especificadas del pie 
4,S90.8,Otros traumatismos superficiales del pie y del tobillo 
4,S91.3,Herida de otras partes del pie 
4,S93.3,Luxación de otros sitios y los no especificados del pie 
4,S93.6,Esguinces y torceduras de otros sitios y los no especificados del pie 
4,S94.8,Traumatismo de otros nervios a nivel del pie y del tobillo 
4,S96.8,Traumatismo de otros tendones y músculos a nivel del pie y del tobillo 
4,S97.8,Traumatismo por aplastamiento de otras partes del pie y del tobillo 
4,S99.7,Otros traumatismos múltiples del pie y del tobillo 
4,S99.8,"Otros traumatismos del pie y del tobillo, especificados "
4,T00.8,Traumatismos superficiales que afectan otras combinaciones de regiones del cuerpo 
4,T02.8,Fracturas que involucran otras combinaciones de regiones del cuerpo
4,T03.8,"Luxaciones, torceduras y esguinces que afectan otras combinaciones de regiones del cuerpo "
4,T06.1,Traumatismos de nervios y médula espinal que afectan otras múltiples regiones del cuerpo 
4,T09.8,"Otros traumatismos especificados del tronco, nivel no especificado "
4,T14.8,Otros traumatismos de región no especificada del cuerpo 
4,T15.8,Cuerpo extraño en otras y en múltiples partes de la parte externa del ojo 
4,T17.8,Cuerpo extraño en otras y en múltiples partes de las vías respiratorias 
4,T18.8,Cuerpo extraño en otras y en múltiples partes del tubo digestivo 
4,T19.8,Cuerpo extraño en otras y en múltiples partes de las vías genitourinarias 
4,T26.3,Quemadura de otras partes del ojo y sus anexos 
4,T28.2,Quemadura de otras partes del tubo digestivo 
4,T28.4,Quemadura de otros órganos internos y de los no especificados 
4,T28.7,Corrosión de otras partes del tubo digestivo 
4,T33.9,Congelamiento superficial de otros sitios y de los no especificados 
4,T34.9,Congelamiento con necrosis tisular de otros sitios y de los no especificados 
4,T36.1,Cefalosporinas y otros antibióticos beta-lactámicos 
4,T36.8,Otros antibióticos sistémicos 
4,T37.2,Antipalúdicos y drogas de acción contra otros protozoarios sanguíneos 
4,T37.3,Otras drogas antiprotozoarias 
4,T37.8,Otros antiinfecciosos y antiparasitarios sistémicos especificados 
4,T38.5,Otros estrógenos y progestógenos 
4,T38.8,Otras hormonas y sustitutos sintéticos y los no especificados 
4,T38.9,Otros antagonistas de las hormonas y los no especificados 
4,T39.3,Otras drogas antiiflamatorias no esteroideas [DAINE] 
4,T39.8,"Otros analgésicos no narcóticos y antipiréticos, no clasificados en otra parte "
4,T40.2,Otros opiáceos 
4,T40.4,Otros narcóticos sintéticos 
4,T40.6,Otros narcóticos y los no especificados 
4,T40.9,Otros psicodislépticos y los no especificados [alucinógenos] 
4,T41.2,Otros anestésicos generales y los no especificados 
4,T42.6,Otros antiepilépticos y drogas hipnótico-sedantes 
4,T42.8,Drogas antiparkinsonianas y otros depresores del tono muscular central 
4,T43.2,Otros antidepresivos y los no especificados 
4,T43.5,Otros antipsicóticos y neurolépticos y los no especificados 
4,T43.8,"Otras drogas psicotrópicas, no clasificadas en otra parte "
4,T44.1,Otros parasimpáticomiméticos [colinérgicos] 
4,T44.3,"Otros parasimpaticolíticos [anticolinérgicos y antimuscarínicos] y espasmolíticos, no clasificados en otra parte "
4,T44.9,Otras drogas y las no especificadas que afectan  principalmente el sistema nervioso autónomo 
4,T45.7,"Antagonistas de anticoagulantes, vitamina k y otros coagulantes "
4,T45.8,Otros agentes principalmente sistémicos y hematológicos 
4,T46.2,"Otras drogas antiarrítmicas, no clasificadas en otra parte "
4,T46.5,"Otras drogas antihipertensivas, no clasificadas en otra parte "
4,T46.9,Otros agentes y los no especificados que afectan principalmente el sistema cardiovascular 
4,T47.1,Otras drogas antiácidas y que inhiben la secreción gástrica 
4,T47.4,Otros laxantes 
4,T47.8,Otros agentes que afectan principalmente el sistema gastrointestinal 
4,T48.2,Otros medicamentos y los no especificados de acción principal sobre los músculos 
4,T48.7,Otros agentes y los no especificados de acción principal sobre el sistema respiratorio 
4,T49.4,"Queratolíticos, queratoplásticos, drogas y otras preparaciones para el tratamiento del cabello "
4,T49.8,Otros agentes tópicos 
4,T50.2,"Inhibidores de la anhidrasa del ácido carbónico, benzotiazidas y otros diuréticos "
4,T50.9,"Otras drogas y sustancias biológicas, y las no especificadas "
4,T52.8,Otros disolventes orgánicos 
4,T53.6,Otros derivados halogenados de hidrocarburos alifáticos 
4,T53.7,Otros derivados halogenados de hidrocarburos aromáticos 
4,T54.1,Otros compuestos orgánicos corrosivos 
4,T56.8,Otros metales 
4,T57.8,"Otras sustancias inorgánicas, especificadas "
4,T59.8,"Otros gases, humos y vapores especificados "
4,T60.2,Otros insecticidas 
4,T60.8,Otros plaguicidas 
4,T61.2,Otros envenenamientos por pescados y mariscos 
4,T61.8,Efecto tóxico de otros alimentos marinos 
4,T62.8,Otras sustancias nocivas especificadas ingeridas como alimento 
4,T63.1,Veneno de otros reptiles 
4,T63.4,Veneno de otros artrópodos 
4,T63.6,Efecto tóxico del contacto con otros animales marinos 
4,T63.8,Efectos tóxicos del contacto con otros animales venenosos 
4,T65.8,Efectos tóxicos de otras sustancias especificadas 
4,T69.8,Otros efectos especificados de la reducción de la temperatura 
4,T70.2,Otros efectos y los no especificados de la gran altitud 
4,T70.8,Otros efectos de la presión del aire y del agua 
4,T74.8,Otros síndromes del maltrato 
4,T75.8,Otros efectos especificados de causas externas 
4,T78.8,"Otros efectos adversos, no clasificados en otra parte "
4,T79.8,Otras complicaciones precoces de los traumatismos 
4,T80.6,Otras reacciones al suero 
4,T80.8,"Otras complicaciones consecutivas a infusión, transfusión e inyección terapéutica "
4,T81.8,"Otras complicaciones de procedimientos, no clasificadas en otra parte "
4,T82.3,Complicación mecánica de otros injertos vasculares 
4,T82.5,Complicación mecánica de otros dispositivos e implantes cardiovasculares 
4,T82.7,"Infección y reacción inflamatoria debidas a otros dispositivos, implantes e injertos cardiovasculares "
4,T82.8,"Otras complicaciones especificadas de dispositivos protésicos, implantes e injertos cardiovasculares "
4,T83.1,Complicación mecánica de otros dispositivos e implantes urinarios 
4,T83.4,"Complicación mecánica de otros dispositivos, implantes e injertos en el tracto genital "
4,T83.8,"Otras complicaciones de dispositivos protésicos, implantes e injertos genitourinarios "
4,T84.2,Complicación mecánica de dispositivo de fijación interna de otros huesos 
4,T84.3,"Complicación mecánica de otros dispositivos óseos, implantes e injertos "
4,T84.4,"Complicación mecánica de otros dispositivos protésicos, implantes e injertos ortopédicos internos "
4,T84.7,"Infección y reacción inflamatoria debidas a otros dispositivos protésicos, implantes e injertos ortopédicos internos "
4,T84.8,"Otras complicaciones de dispositivos protésicos, implantes e injertos ortopédicos internos "
4,T85.3,"Complicación mecánica de otros dispositivos protésicos, implantes e injertos oculares "
4,T85.6,"Complicación mecánica de otros dispositivos protésicos, implantes e injertos internos especificados "
4,T85.7,"Infección y reacción inflamatoria debidas a otros dispositivos protésicos, implantes e injertos internos "
4,T85.8,"Otras complicaciones de dispositivos protésicos, implantes e injertos internos, no clasificadas en otra parte "
4,T86.8,Falla y rechazo de  otros órganos y tejidos trasplantados 
4,T87.2,Complicaciones de otras partes del cuerpo reinsertadas 
4,T87.6,Otras complicaciones y las no especificadas de muñón de amputación 
4,T88.1,"Otras complicaciones consecutivas a inmunización, no clasificadas en otra parte "
4,T88.5,Otras complicaciones de la anestesia 
4,T88.8,"Otras complicaciones especificadas de la atención médica y quirúrgica, no clasificadas en otra parte "
4,T91.8,Secuelas de otros traumatismos especificados del cuello y del tronco 
4,T93.2,Secuelas de otras fracturas de miembro inferior 
4,T98.1,Secuelas de otros efectos y los no especificados de causas externas 
4,T98.3,"Secuelas de complicaciones de la atención médica y quirúrgica, no clasificadas en otras parte "
4,U82.8,Resistencia a otros antibióticos betaláctamicos 
4,U83.1,Resistencia a otros antibióticos relacionados con la vancomicina
4,U83.8,Resistencia a otros antibióticos únicos especificados 
4,V06.0,"Peatón lesionado por colisión con otros vehículos sin motor, accidente no de tránsito "
4,V06.9,"Peatón lesionado por colisión con otros vehículos sin motor, accidente no especificado como de tránsito o no de tránsito "
4,V09.0,"Peatón lesionado en accidente no de tránsito que involucra otros vehículos de motor, y los no especificados "
4,V09.2,"Peatón lesionado en accidente de tránsito que involucra otros vehículos de motor, y los no especificados "
4,V19.2,"Ciclista no especificado  lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito "
4,V19.6,"Ciclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificado, en accidente de tránsito "
4,V19.8,Ciclista [cualquiera] lesionado en otros accidentes de transporte especificados 
4,V29.1,"Pasajero de motocicleta lesionado por colisión con otros vehículos de motor, y con los no especificados en accidente no de tránsito "
4,V29.2,"Motociclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito "
4,V29.5,"Pasajero de motocicleta lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito "
4,V29.6,"Motociclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito "
4,V29.8,Motociclista [cualquiera] lesionado en otros accidentes de transporte especificados 
4,V49.6,"Ocupante no especificado de automóvil lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito "
4,V49.8,Ocupante (cualquiera) de automóvil lesionado en otros accidentes de transporte especificados 
4,V69.8,Ocupante [cualquiera] de vehículo de transporte pesado lesionado en otros accidentes de transporte especificados 
4,V80.5,Jinete u ocupante de vehículo de tracción animal lesionado por colisión con otros vehículos de motor especificados 
4,V80.7,Jinete u ocupante de vehículo de tracción animal lesionado por colisión con otros vehículos sin motor 
4,V80.9,"Jinete u ocupante de vehículo de tracción animal lesionado en otros accidentes de transporte, y en los no especificados "
4,V81.3,Ocupante de tren o vehículo de rieles lesionado por colisión con otros objetos 
4,V81.8,Ocupante de tren o vehículo de rieles lesionado en otros accidentes ferroviarios especificados 
4,V82.3,Ocupante de tranvía lesionado por colisión con otros objetos 
4,V82.8,"Ocupante de tranvía lesionado en otros accidentes de transporte, especificados "
4,V87.1,Persona lesionada por colisión entre otros vehículos de motor y un vehículo de motor de dos o tres ruedas (tránsito) 
4,V87.7,Persona lesionada por colisión entre otros vehículos de motor especificados (tránsito) 
4,V87.8,Persona lesionada en otros accidentes especificados de transporte de vehículo de motor sin colisión (tránsito) 
4,V87.9,Persona lesionada en otros accidentes especificados de transporte de vehículo sin motor (con colisión)(sin colisión)(tránsito) 
4,V88.7,"Persona lesionada por colisión entre otros vehículos de motor especificados, no de tránsito "
4,V88.8,"Persona lesionada en otros accidentes especificados de transporte de vehículo de motor sin colisión, no de tránsito "
4,V88.9,"Persona lesionada en otros accidentes especificados de transporte de vehículo sin motor (con colisión)(sin colisión), no de tránsito "
4,V91.3,"Accidente de embarcación que causa otros tipos de traumatismo, otro vehículo acuático con motor "
4,V91.7,"Accidente de embarcación que causa otros tipos de traumatismo, esquí acuático "
4,V91.8,"Accidente de embarcación que causa otros tipos de traumatismo, otro vehículo acuático sin motor "
4,V91.9,"Accidente de embarcación que causa otros tipos de traumatismo, vehículo acuático no especificado "
4,V94.3,"Otros accidentes de transporte por agua, y los no especificados, otro vehículo acuático con motor "
4,V94.7,"Otros accidentes de transporte por agua, y los no especificados, esquí acuático "
4,V94.9,"Otros accidentes de transporte por agua, y los no especificados, vehículo acuático no especificado "
4,V95.8,"Accidente de otras aeronaves, con ocupante lesionado "
4,V96.8,"Accidente de otras aeronaves sin motor, con ocupante lesionado "
4,V97.0,Ocupante de aeronave lesionado en otros accidentes especificados de transporte aéreo 
4,V97.8,"Otros accidentes de transporte aéreo, no clasificados en otra parte "
4,X59.9,Exposición a factores no especificados que causan otras lesiones y las no especificadas 
4,Y35.6,Intervención legal con otros medios especificados 
4,Y36.2,Operaciones de guerra con otras explosiones y esquirlas 
4,Y36.4,Operaciones de guerra con disparo de arma de fuego y otras formas de guerra convencional 
4,Y36.7,Operaciones de guerra con armas químicas y otras formas de guerra no convencional 
4,Y40.1,Efectos adversos de cefalosporinas y otros antibióticos beta-lactámicos 
4,Y40.8,Efectos adversos de otros antibióticos sistémicos 
4,Y41.2,Efectos adversos de  drogas antipalúdicas y agentes que actúan sobre otros protozoarios de la sangre 
4,Y41.3,Efectos adversos de otras drogas antiprotozoarias 
4,Y41.8,Efectos adversos de  otros antiinfecciosos y antiparastarios sistémicos  especificados 
4,Y42.5,Efectos adversos de otros estrógenos y progestágenos 
4,Y42.8,Efectos adversos de  otras hormonas y sus sustitutos sintéticos  y las no especificadas 
4,Y42.9,Efectos adversos de  otras hormonas antagonistas y las no especificadas 
4,Y43.3,Efectos adversos de otras drogas antineoplásicas 
4,Y43.8,Efectos adversos de otros agentes sistémicos primarios no clasificados en otra parte 
4,Y44.0,Efectos  adversos de preparaciones con hierro y otros preparados contra la anemia hipocrómica 
4,Y44.1,"Efectos adversos de vitamina  B12,  ácido fólico y otros preparados contra la anemia megaloblástica "
4,Y44.3,"Efectos adversos de antagonistas de anticoagulantes, vitamina K y otros coagulantes "
4,Y44.9,"Efectos adversos de otros agentes que afectan los constituyentes de la sangre, y los no especificados "
4,Y45.3,Efectos adversos de  otras drogas antiinflamatorias  no esteroides [DAINE] 
4,Y45.8,Efectos adversos de otros analgésicos y antipiréticos 
4,Y46.6,"Efectos adversos de otros antiepilépticos, y los no especificados "
4,Y47.8,"Efectos adversos de otras drogas sedantes, hipnóticas y ansiolíticas "
4,Y48.2,"Efectos adversos de otros gases anestésicos generales, y los no especificados "
4,Y49.2,"Efectos adversos de otros antidepresivos, y los no especificados "
4,Y49.5,Efectos adversos de otros antipsicóticos y neurolépticos 
4,Y51.1,Efectos adversos de  otros parasimpaticomiméticos [colinérgicos] 
4,Y51.9,"Efectos adversos  otras drogas que afectan primariamente el sistema nervioso autónomo, y las no especificadas "
4,Y52.2,"Efectos adversos de otras drogas antiarrítmicas, no clasificadas en otra parte "
4,Y52.5,"Efectos adversos  de otras drogas antihipertencivas, no clasificadas en otra parte "
4,Y52.9,"Efectos adversos  otros agentes que afectan primariamente el sistema cardiovascular, y los no especificados "
4,Y53.1,Efectos adversos  otras drogas antiácidas e inhibidoras de la secreción gástrica 
4,Y53.4,Efectos adversos  de otros laxantes 
4,Y53.8,Efectos adversos de otros agentes que afectan primariamente al sistema gastrointestinal 
4,Y53.9,"Efectos adversos de otros agentes que afectan el sistema gastrointestinal, no especificados "
4,Y54.5,Efectos adversos de otros diuréticos 
4,Y55.2,"Efectos adversos  de otros agentes que actúan primariamente sobre los músculos, y los no especificados "
4,Y55.7,"Efectos adversos de otros agentes que actúan primariamente sobre el sistema respiratorio, y los no especificados "
4,Y56.4,"Efectos adversos de drogas y  preparados queratolíticos, queratoplásticos y otros para el tratamiento del cabello "
4,Y56.8,Efectos adversos  de otros agentes tópicos 
4,Y56.9,Efectos adversos  de otros agentes tópicos no especificados 
4,Y57.6,Efectos adversos de otros agentes diagnósticos 
4,Y57.8,Efectos adversos de otras drogas y medicamentos 
4,Y58.9,"Efectos adversos de otras vacunas bacterianas, y las no especificadas "
4,Y59.8,Efectos adversos de otras vacunas y sustancias biológicas especificadas 
4,Y65.8,Otros incidentes especificados durante la atención médica y quirúrgica 
4,Y81.2,"Dispositivos de cirugía general y plástica asociados con incidentes adversos, dispositivos protésicos y otros implantes, materiales y accesorios "
4,Y82.3,"Otros dispositivos médicos, y los no especificados, asociados con incidentes adversos, instrumentos quirúrgicos, dispositivos y materiales (inclusive suturas) "
4,Y82.8,"Otros dispositivos médicos, y los no especificados, asociados con incidentes adversos, dispositivos diversos, no clasificados en otra parte "
4,Y83.8,Otros procedimientos quirúrgicos 
4,Y84.8,Otros procedimientos médicos 
4,Z00.8,Otros exámenes generales 
4,Z02.8,Otros exámenes para fines administrativos 
4,Z03.5,Observación por sospecha de otras enfermedades cardiovasculares 
4,Z03.8,Observación por sospecha de otras enfermedades y afecciones 
4,Z09.0,Examen de seguimiento consecutivo a cirugía por otras afecciones 
4,Z12.8,Examen de pesquisa especial para tumores de otros sitios 
4,Z13.8,Examen de pesquisa especial para otras enfermedades y trastornos especificados 
4,Z20.7,"Contacto con y exposición a pediculosis, acariasis y otras infestaciones "
4,Z20.8,Contacto con y exposición a otras enfermedades transmisibles 
4,Z22.1,Portador de agentes de otras enfermedades infecciosas intestinales 
4,Z22.3,Portador de agentes de otras enfermedades bacterianas especificadas 
4,Z25.8,Necesidad de inmunización contra otras enfermedades virales únicas especificadas 
4,Z27.8,Necesidad de inmunización contra otras combinaciones de enfermedades infecciosas 
4,Z28.2,"Inmunización no realizada por decisión del paciente, por otras razones y las no especificadas "
4,Z28.8,Inmunización no realizada por otras razones 
4,Z30.8,Otras atenciones especificadas para la anticoncepción 
4,Z31.3,Otros métodos de atención para la fecundación 
4,Z35.8,Supervisión de otros embarazos de alto riesgo 
4,Z36.2,Otras pesquisas prenatales basadas en amniocentesis 
4,Z36.4,Pesquisa prenatal del retardo del crecimiento fetal usando ultrasonido y otros métodos físicos 
4,Z37.5,"Otros nacimientos múltiples, todos nacidos vivos "
4,Z37.6,"Otros nacimientos múltiples, algunos nacidos vivos "
4,Z37.7,"Otros nacimientos múltiples, todos nacidos muertos "
4,Z38.6,"Otros nacimientos múltiples, en hospital "
4,Z38.7,"Otros nacimientos múltiples, fuera del hospital "
4,Z41.1,Otras cirugías plásticas por razones estéticas 
4,Z43.6,Atención de otros orificios artificiales de las vías urinarias 
4,Z47.8,Otros cuidados especificados posteriores a la ortopedia 
4,Z48.8,Otros cuidados especificados posteriores a la cirugía 
4,Z49.2,Otras diálisis 
4,Z51.8,Otras atenciones médicas especificadas 
4,Z52.8,Donante de otros órganos o tejidos 
4,Z53.2,"Procedimiento no realizado por decisión del paciente, por otras razones y las no especificadas "
4,Z53.8,Procedimiento no realizado por otras razones 
4,Z54.8,Convalecencia consecutiva a otros tratamientos 
4,Z55.8,Otros problemas relacionados con la educación y la alfabetización 
4,Z56.6,Otros problemas de tensión física o mental relacionadas con el trabajo 
4,Z56.7,Otros problemas y los no especificados relacionados con el empleo 
4,Z57.5,Exposición ocupacional a agentes tóxicos en otras industrias 
4,Z57.8,Exposición ocupacional a otros factores de riesgo 
4,Z58.5,Exposición a otras contaminaciones del ambiente físico 
4,Z58.8,Otros problemas relacionados con el ambiente físico 
4,Z59.8,Otros problemas relacionados con la vivienda y las circunstancias económicas 
4,Z60.8,Otros problemas relacionados con el ambiente social 
4,Z61.8,Problemas relacionados con otras experiencias negativas en la infancia 
4,Z62.6,Problemas relacionados con presiones inapropiadas de los padres y otras anormalidades en la calidad de la crianza 
4,Z62.8,Otros problemas especificados y relacionados con la crianza del niño 
4,Z63.7,Problemas relacionados con otros hechos estresantes que afectan a la familia y al hogar 
4,Z63.8,Otros problemas especificados relacionados con el grupo primario de apoyo 
4,Z65.3,Problemas relacionados con otras circunstancias legales 
4,Z65.5,"Problemas relacionados con la exposición a desastre, guerra u otras hostilidades "
4,Z65.8,Otros problemas especificados relacionados con circunstanciancias psicosociales 
4,Z70.8,Otras consultas sexuales específicas 
4,Z71.8,Otras consultas especificadas 
4,Z72.8,Otros problemas relacionados con el estilo de vida 
4,Z73.8,Otros problemas relacionados con dificultades con el modo de vida 
4,Z74.8,Otros problemas relacionados con dependencia del prestador de servicios 
4,Z75.4,Problemas relacionados con otros servicios asistenciales no disponibles o inaccesibles 
4,Z75.8,Otros problemas relacionados con servicios médicos y de salud 
4,Z76.8,Persona en contacto con los servicios de salud en otras circunstancias especificadas 
4,Z80.7,"Historia familiar de otros tumores malignos del tejido linfoide, hematopoyético y tejidos relacionados "
4,Z80.8,Historia familiar de tumor maligno de otros órganos o sistemas especificados 
4,Z81.3,Historia familiar de abuso de otras sustancias psicoactivas 
4,Z81.4,Historia familiar de abuso de otras sustancias 
4,Z81.8,Historia familiar de otros trastornos mentales y del comportamiento 
4,Z82.0,Historia familiar de epilepsia y otras enfermedades del sistema nervioso 
4,Z82.4,Historia familiar de enfermedad isquémica del corazón y otras enfermedades del sistema circulatorio 
4,Z82.5,Historia familiar de asma y de otras enfermedades crónicas de las vías respiratorias inferiores 
4,Z82.6,Historia familiar de artritis y otras enfermedades del sistema osteomuscular y tejido conjuntivo 
4,Z82.7,"Historia familiar de malformaciones congénitas, deformidades y otras anomalías cromosómicas "
4,Z82.8,Historia familiar de otras discapacidades y enfermedades crónicas incapacitantes no clasificadas en otra parte 
4,Z83.1,Historia familiar de otras enfermedades infecciosas y parasitarias 
4,Z83.4,"Historia familiar de otras enfermedades endocrinas, nutricionales y metabólicas "
4,Z84.2,Historia familiar de otras enfermedades del sistema genitourinario 
4,Z84.8,Historia familiar de otras afecciones especificadas 
4,Z85.2,Historia personal de tumor maligno de otros órganos respiratorios e intratorácicos 
4,Z85.7,"Historia personal de otros tumores malignos del tejido linfoide, hematopoyético y tejidos relacionados "
4,Z85.8,Historia personal de tumor maligno de otros órganos y sistemas 
4,Z86.0,Historia personal de otros tumores 
4,Z86.5,Historia personal de otros trastornos mentales o del comportamiento 
4,Z87.8,Historia personal de otras afecciones especificadas 
4,Z88.1,Historia personal de alergia a otros agentes antibióticos 
4,Z88.3,Historia personal de alergia a otros agentes antiinfecciosos 
4,Z88.8,"Historia personal de alergia a otras drogas, medicamentos y sustancias biológicas "
4,Z90.4,Ausencia adquirida de otras partes del tubo digestivo 
4,Z90.6,Ausencia adquirida de otras partes de las vías urinarias 
4,Z90.8,Ausencia adquirida de otros órganos 
4,Z91.8,"Historia personal de otros factores de riesgo, no clasificados en otra parte "
4,Z92.2,Historia personal de uso (presente) de otros medicamentos por largo tiempo 
4,Z92.8,Historia personal de otros tratamientos médicos 
4,Z93.4,Otros orificios artificiales del tubo gastrointestinal 
4,Z93.6,Otros orificios artificiales de las vías urinarias 
4,Z94.8,Otros órganos y tejidos trasplantados 
4,Z95.4,Presencia de otros reemplazos de válvula cardíaca 
4,Z95.8,Presencia de otros injertos y prótesis cardiovasculares 
4,Z96.8,Presencia de otros implantes funcionales especificados 
4,Z97.8,Presencia de otros dispositivos especificados 
4,Z98.8,Otros estados postquirúrgicos especificados 
4,Z99.8,Dependencia de otras máquinas y dispositivos de apoyo
4,I70.80,Aterosclerosis de otras arterias sin gangrena. 
4,M00.21,Otras artritis y poliartritis estreptocócicas Región del hombro
4,M00.25,Otras artritis y poliartritis estreptocócicas Región pélvica y muslo
4,M00.26,Otras artritis y poliartritis estreptocócicas parte inferior de la pierna
4,M00.27,Otras artritis y poliartritis estreptocócicas tobillo y pie
4,M00.29,Otras artritis y poliartritis estreptocócicas Sitio no especificado
4,M00.80,Artritis y poliartritis debidas a otros agentes bacterianos especificados Múltiples sitios
4,M00.81,Artritis y poliartritis debidas a otros agentes bacterianos especificados Región del hombro
4,M00.82,Artritis y poliartritis debidas a otros agentes bacterianos especificados Parte superior del brazo
4,M00.83,Artritis y poliartritis debidas a otros agentes bacterianos especificados Antebrazo
4,M00.84,Artritis y poliartritis debidas a otros agentes bacterianos especificados Mano
4,M00.85,Artritis y poliartritis debidas a otros agentes bacterianos especificados Región pélvica y muslo
4,M00.86,Artritis y poliartritis debidas a otros agentes bacterianos especificados parte inferior de la pierna
4,M00.87,Artritis y poliartritis debidas a otros agentes bacterianos especificados tobillo y pie
4,M00.89,Artritis y poliartritis debidas a otros agentes bacterianos especificados Sitio no especificado
4,M00.98,"Artritis piogénica, no especificado Otros "
4,M01.32,Artritis en otras enfermedades bacterianas clasificadas en otra parte brazo superior 
4,M01.35,Artritis en otras enfermedades bacterianas clasificadas en otra parte región pélvica y muslo. 
4,M01.38,Artritis en otras enfermedades bacterianas clasificadas en otros lugares. 
4,M01.39,Artritis en otras enfermedades bacterianas clasificadas en otra parte Sitio no especificado
4,M01.59,Artritis en otras enfermedades virales clasificadas en otra parte Sitio no especificado
4,M01.80,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte Múltiples sitios
4,M01.81,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte Región del hombro
4,M01.82,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte Parte superior del brazo
4,M01.84,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte Mano
4,M01.85,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte Región pélvica y muslo
4,M01.87,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte tobillo y pie
4,M01.89,Artritis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte Sitio no especificado
4,M02.80,Otras artropatías reactivas Múltiples sitios
4,M02.81,Otras artropatías reactivas Región del hombro
4,M02.85,Otras artropatías reactivas Región pélvica y muslo
4,M02.87,Otras artropatías reactivas tobillo y pie
4,M02.89,Otras artropatías reactivas Sitio no especificado
4,M03.24,Otras artropatías postinfecciosas en enfermedades clasificadas en otra parte Mano
4,M03.29,Otras artropatías postinfecciosas en enfermedades clasificadas en otra parte Sitio no especificado
4,M03.69,Artropatía reactiva en otras enfermedades clasificadas en otra parte Sitio no especificado
4,M05.38,Artritis reumatoide con compromiso de otros órganos o sistemas Otra
4,M05.39,Artritis reumatoide con compromiso de otros órganos o sistemas Sitio no especificado
4,M05.89,Otras artritis reumatoideas seropositivas Sitio no especificado
4,M06.88,Otras artritis reumatoides especificadas Otra
4,M07.30,Otras artropatías psoriásicas Sitios múltiples
4,M07.39,Otras artropatías psoriásicas Sitio no especificado
4,M07.69,Otras artropatías enteropáticas Sitio no especificado
4,M08.80,Otras artritis juveniles Múltiples sitios
4,M08.89,Otras artritis juveniles Sitio no especificado
4,M09.89,Artritis juvenil en otras enfermedades clasificadas en otra parte Sitio no especificado
4,M10.49,Otras gotas secundarias Sitio no especificado
4,M11.21,Otras condrocalcinosis Región del hombro
4,M11.22,Otras condrocalcinosis Parte superior del brazo
4,M11.23,Otras condrocalcinosis Antebrazo
4,M11.24,Otras condrocalcinosis Mano
4,M11.25,Otras condrocalcinosis Región pélvica y muslo
4,M11.26,Otras condrocalcinosis parte inferior de la pierna
4,M11.27,Otras condrocalcinosis tobillo y pie
4,M11.29,Otras condrocalcinosis Sitio no especificado
4,M11.80,"Otras artropatías por cristales, especificadas Múltiples sitios"
4,M11.81,"Otras artropatías por cristales, especificadas Región del hombro"
4,M11.84,"Otras artropatías por cristales, especificadas Mano"
4,M11.85,"Otras artropatías por cristales, especificadas Región pélvica y muslo"
4,M11.87,"Otras artropatías por cristales, especificadas tobillo y pie"
4,M11.89,"Otras artropatías por cristales, especificadas Sitio no especificado"
4,M12.80,"Otras artropatías específicas, no clasificadas en otra parte Múltiples sitios"
4,M12.81,"Otras artropatías específicas, no clasificadas en otra parte Región del hombro"
4,M12.83,"Otras artropatías específicas, no clasificadas en otra parte Antebrazo"
4,M12.84,"Otras artropatías específicas, no clasificadas en otra parte Mano"
4,M12.85,"Otras artropatías específicas, no clasificadas en otra parte Región pélvica y muslo"
4,M12.86,"Otras artropatías específicas, no clasificadas en otra parte parte inferior de la pierna"
4,M12.87,"Otras artropatías específicas, no clasificadas en otra parte tobillo y pie"
4,M12.88,"Otras artropatías específicas, no clasificadas en otra parte Otra"
4,M12.89,"Otras artropatías específicas, no clasificadas en otra parte Sitio no especificado"
4,M13.80,Otras artritis especificadas Múltiples sitios
4,M13.81,Otras artritis especificadas Región del hombro
4,M13.84,Otras artritis especificadas Mano
4,M13.85,Otras artritis especificadas Región pélvica y muslo
4,M13.87,Otras artritis especificadas tobillo y pie
4,M13.88,Otras artritis especificadas Otra
4,M13.89,Otras artritis especificadas Sitio no especificado
4,M13.98,"Artritis, Otros no especificados "
